expt_no_true,expt_no,sit_probability,bend_probability,stand_probability,tampered_probability,inaction_probability,w_bl,w_br,w_b_sum,w_b_change,w_fl,w_fr,w_f_sum,w_f_change,v_bidet,v_tissue,label,sit_total,bend_total,stand_total,tampered_total,inaction_total,predicted_label
96,27,1,1.32E-09,1.12E-10,9.68E-12,2.06E-09,7.55,3.2,10.75,-1.51,13.23,6.69,19.92,5.71,0,0,0,1,8.98E-10,7.62E-11,6.58E-12,1.40E-09,0
96,27,1,5.95E-09,8.86E-11,1.41E-11,2.06E-09,7.09,3.68,10.77,0.02,14.33,6.57,20.9,0.98,0,0,0,1,4.05E-09,6.02E-11,9.59E-12,1.40E-09,0
96,27,1,7.38E-09,1.19E-10,9.45E-12,2.06E-09,6,3.88,9.88,-0.89,13.62,6.33,19.95,-0.95,0,0,0,1,5.02E-09,8.09E-11,6.43E-12,1.40E-09,0
96,27,1,6.51E-09,1.27E-10,9.63E-12,2.06E-09,4.54,4.37,8.91,-0.97,13.46,6.37,19.83,-0.12,0,0,0,1,4.43E-09,8.64E-11,6.55E-12,1.40E-09,0
96,27,1,4.86E-09,1.31E-10,6.71E-12,2.06E-09,3.61,3.53,7.14,-1.77,11.21,6.4,17.61,-2.22,0,0,0,1,3.30E-09,8.91E-11,4.56E-12,1.40E-09,0
96,27,1,7.70E-09,1.41E-10,8.67E-12,2.06E-09,3.27,3.39,6.66,-0.48,31.48,7.41,38.89,21.28,0,0,0,1,5.24E-09,9.59E-11,5.90E-12,1.40E-09,0
96,27,1,9.94E-09,1.57E-10,9.24E-12,2.06E-09,2.98,3.36,6.34,-0.32,42.62,7.46,50.08,11.19,0,0,0,1,6.76E-09,1.07E-10,6.28E-12,1.40E-09,0
96,27,1,8.35E-09,1.39E-10,9.44E-12,2.06E-09,2.73,3.49,6.22,-0.12,92.7,7.42,100.12,50.04,0,0,0,1,5.68E-09,9.45E-11,6.42E-12,1.40E-09,0
96,27,1,1.21E-08,1.47E-10,1.37E-11,2.06E-09,2.34,3.62,5.96,-0.26,97.98,7.43,105.41,5.29,0,0,0,1,8.23E-09,1.00E-10,9.32E-12,1.40E-09,0
96,27,1,5.08E-09,1.03E-10,1.22E-11,2.06E-09,2.38,3.84,6.22,0.26,202.38,7.47,209.85,104.44,0,0,0,1,3.45E-09,7.00E-11,8.30E-12,1.40E-09,0
96,27,1,7.13E-10,8.83E-11,7.90E-12,2.06E-09,2.42,4.03,6.45,0.23,190.59,7.44,198.03,-11.82,0,0,0,1,4.85E-10,6.00E-11,5.37E-12,1.40E-09,0
96,27,1,2.60E-10,9.83E-11,4.59E-12,2.06E-09,2.58,4.09,6.67,0.22,180.89,7.36,188.25,-9.78,0,0,0,1,1.77E-10,6.68E-11,3.12E-12,1.40E-09,0
96,27,1,1.59E-10,8.25E-11,2.92E-12,2.06E-09,2.43,3.92,6.35,-0.32,158.91,7.45,166.36,-21.89,0,0,0,1,1.08E-10,5.61E-11,1.99E-12,1.40E-09,0
96,27,1,3.56E-10,9.64E-11,5.73E-12,2.06E-09,2.3,3.92,6.22,-0.13,138.52,7.42,145.94,-20.42,0,0,0,1,2.42E-10,6.56E-11,3.90E-12,1.40E-09,0
96,27,1,1.05E-09,1.08E-10,1.46E-11,2.06E-09,2.06,3.88,5.94,-0.28,117.24,7.43,124.67,-21.27,0,1,0,1,7.14E-10,7.34E-11,9.93E-12,1.40E-09,0
96,27,1,9.60E-10,1.06E-10,1.24E-11,2.06E-09,2.06,3.88,5.94,0,117.24,7.43,124.67,0,0,1,0,1,6.53E-10,7.21E-11,8.43E-12,1.40E-09,0
96,27,1,2.69E-10,1.62E-10,4.58E-12,2.06E-09,1.96,3.98,5.94,0,105.03,7.5,112.53,-12.14,0,1,0,1,1.83E-10,1.10E-10,3.11E-12,1.40E-09,0
96,27,1,1.79E-10,7.12E-10,1.25E-11,2.06E-09,1.87,3.93,5.8,-0.14,96.69,7.57,104.26,-8.27,0,1,0,1,1.22E-10,4.84E-10,8.50E-12,1.40E-09,0
96,27,1,1.72E-10,3.40E-10,8.32E-12,2.06E-09,1.78,3.81,5.59,-0.21,95.49,7.84,103.33,-0.93,0,1,0,1,1.17E-10,2.31E-10,5.66E-12,1.40E-09,0
96,27,1,6.50E-10,1.05E-10,8.34E-12,2.06E-09,1.71,3.73,5.44,-0.15,96.65,7.84,104.49,1.16,0,1,0,1,4.42E-10,7.14E-11,5.67E-12,1.40E-09,0
96,27,1,2.29E-09,1.03E-10,1.99E-11,2.06E-09,2.02,3.86,5.88,0.44,96.24,7.89,104.13,-0.36,0,2,0,1,1.56E-09,7.00E-11,1.35E-11,1.40E-09,0
96,27,1,5.68E-09,1.06E-10,2.50E-11,2.06E-09,2.1,4.29,6.39,0.51,98.36,7.68,106.04,1.91,0,2,0,1,3.86E-09,7.21E-11,1.70E-11,1.40E-09,0
96,27,1,8.10E-09,1.02E-10,3.01E-11,2.06E-09,2.01,4.28,6.29,-0.1,96.37,7.69,104.06,-1.98,0,2,0,1,5.51E-09,6.94E-11,2.05E-11,1.40E-09,0
96,27,1,1.02E-08,1.05E-10,4.69E-11,2.06E-09,2.01,4.28,6.29,0,96.37,7.69,104.06,0,0,2,0,1,6.94E-09,7.14E-11,3.19E-11,1.40E-09,0
96,27,1,2.16E-09,1.14E-10,2.67E-11,2.06E-09,1.86,4.33,6.19,-0.1,88.01,7.78,95.79,-8.27,0,2,0,1,1.47E-09,7.75E-11,1.82E-11,1.40E-09,0
96,27,1,5.08E-10,1.07E-10,8.86E-12,2.06E-09,1.8,4.39,6.19,0,86.44,7.89,94.33,-1.46,0,3,0,1,3.45E-10,7.28E-11,6.02E-12,1.40E-09,0
96,27,1,1.10E-09,1.10E-10,1.24E-11,2.06E-09,2.19,4.31,6.5,0.31,89.81,7.9,97.71,3.38,0,3,0,1,7.48E-10,7.48E-11,8.43E-12,1.40E-09,0
96,27,1,6.53E-09,1.02E-10,2.18E-11,2.06E-09,2.36,4.17,6.53,0.03,90.06,8.26,98.32,0.61,0,3,0,1,4.44E-09,6.94E-11,1.48E-11,1.40E-09,0
96,27,1,9.21E-09,1.07E-10,2.94E-11,2.06E-09,2.28,4.26,6.54,0.01,91.31,7.98,99.29,0.97,0,3,0,1,6.26E-09,7.28E-11,2.00E-11,1.40E-09,0
96,27,1,9.77E-09,9.49E-11,4.54E-11,2.06E-09,2.2,4.12,6.32,-0.22,90.08,8.02,98.1,-1.19,0,3,0,1,6.64E-09,6.45E-11,3.09E-11,1.40E-09,0
96,27,1,1.01E-08,1.16E-10,4.86E-11,2.06E-09,2.2,4.12,6.32,0,90.08,8.02,98.1,0,0,3,0,1,6.87E-09,7.89E-11,3.30E-11,1.40E-09,0
96,27,1,9.50E-09,1.11E-10,3.78E-11,2.06E-09,2.13,4.12,6.25,-0.07,89.79,8.05,97.84,-0.26,0,3,0,1,6.46E-09,7.55E-11,2.57E-11,1.40E-09,0
96,27,1,4.64E-09,1.04E-10,3.67E-11,2.06E-09,2.06,4.12,6.18,-0.07,90.25,8.05,98.3,0.46,0,3,0,1,3.16E-09,7.07E-11,2.50E-11,1.40E-09,0
96,27,1,8.77E-09,1.18E-10,4.77E-11,2.06E-09,1.99,4.14,6.13,-0.05,90.73,8.08,98.81,0.51,0,3,0,1,5.96E-09,8.02E-11,3.24E-11,1.40E-09,0
96,27,1,2.11E-09,7.79E-11,2.05E-11,2.06E-09,1.87,3.94,5.81,-0.32,76.03,8.07,84.1,-14.71,0,3,0,1,1.43E-09,5.30E-11,1.39E-11,1.40E-09,0
96,27,1,9.97E-10,9.23E-11,1.99E-11,2.06E-09,1.81,3.88,5.69,-0.12,67.36,8.01,75.37,-8.73,0,3,0,1,6.78E-10,6.28E-11,1.35E-11,1.40E-09,0
96,27,1,5.36E-09,1.25E-10,4.23E-11,2.06E-09,1.76,3.77,5.53,-0.16,60.29,8.21,68.5,-6.87,0,3,0,1,3.64E-09,8.50E-11,2.88E-11,1.40E-09,0
96,27,1,4.86E-08,6.20E-10,7.79E-11,2.06E-09,1.71,3.75,5.46,-0.07,52.52,8.51,61.03,-7.47,0,3,1,1,3.30E-08,4.22E-10,5.30E-11,1.40E-09,0
96,27,0.999974251,2.57E-05,6.87E-09,3.47E-09,2.06E-09,1.66,3.76,5.42,-0.04,46.2,8.9,55.1,-5.93,0,3,1,0.999982491,1.75E-05,4.67E-09,2.36E-09,1.40E-09,0
96,27,0.053150855,0.946848491,1.80E-07,4.88E-07,2.06E-09,1.66,3.76,5.42,0,46.2,8.9,55.1,0,0,3,1,0.036142581,0.643856974,1.22E-07,3.32E-07,1.40E-09,1
96,27,0.000145014,0.999854943,1.38E-08,3.22E-08,2.06E-09,1.61,3.79,5.4,-0.02,40.54,9.26,49.8,-5.3,0,3,1,9.86E-05,0.679901361,9.38E-09,2.19E-08,1.40E-09,1
96,27,4.31E-06,0.999995708,3.59E-09,5.86E-10,2.06E-09,2.17,3.78,5.95,0.55,32.64,10.04,42.68,-7.12,0,3,1,2.93E-06,0.679997081,2.44E-09,3.98E-10,1.40E-09,1
96,27,1.64E-06,0.999998331,1.52E-09,1.01E-10,2.06E-09,2.31,3.81,6.12,0.17,29.2,10.46,39.66,-3.02,0,3,1,1.12E-06,0.679998865,1.03E-09,6.87E-11,1.40E-09,1
96,27,6.89E-07,0.999999285,1.05E-09,3.51E-11,2.06E-09,2.36,4.34,6.7,0.58,26.1,10.95,37.05,-2.61,0,3,1,4.69E-07,0.679999514,7.14E-10,2.39E-11,1.40E-09,1
96,27,2.31E-07,0.999999762,8.12E-10,1.01E-11,2.06E-09,2.23,4.25,6.48,-0.22,25.08,12.06,37.14,0.09,0,3,1,1.57E-07,0.679999838,5.52E-10,6.87E-12,1.40E-09,1
96,27,1.03E-07,0.999999881,6.39E-10,4.36E-12,2.06E-09,2.17,4.24,6.41,-0.07,23.57,12.51,36.08,-1.06,0,3,1,7.00E-08,0.679999919,4.35E-10,2.96E-12,1.40E-09,1
96,27,1.21E-05,0.999987364,5.05E-07,3.41E-09,2.06E-09,2.11,4.29,6.4,-0.01,22.52,13.02,35.54,-0.54,0,3,1,8.23E-06,0.679991408,3.43E-07,2.32E-09,1.40E-09,1
96,27,4.01E-06,6.54E-06,0.999987602,1.82E-06,2.06E-09,2.05,4.21,6.26,-0.14,21.23,13.88,35.11,-0.43,0,3,1,2.73E-06,4.45E-06,0.999991569,1.24E-06,1.40E-09,1
96,27,2.86E-07,1.87E-08,0.999999642,1.22E-07,2.06E-09,2,4.1,6.1,-0.16,20.12,14.38,34.5,-0.61,0,3,1,1.94E-07,1.27E-08,0.999999757,8.30E-08,1.40E-09,1
96,27,5.38E-07,2.12E-08,0.999999166,2.60E-07,2.06E-09,1.95,4.03,5.98,-0.12,19.17,15.34,34.51,0.01,0,3,1,3.66E-07,1.44E-08,0.999999433,1.77E-07,1.40E-09,1
96,27,6.58E-08,3.16E-08,0.999999642,1.94E-07,2.06E-09,1.9,4,5.9,-0.08,17.8,15.86,33.66,-0.85,0,3,1,4.47E-08,2.15E-08,0.999999757,1.32E-07,1.40E-09,1
96,27,2.38E-08,1.13E-07,0.999999285,5.50E-07,2.06E-09,2.1,3.96,6.06,0.16,16.22,17.54,33.76,0.1,0,3,1,1.62E-08,7.68E-08,0.999999514,3.74E-07,1.40E-09,1
96,27,2.80E-08,6.43E-08,0.999999404,5.19E-07,2.06E-09,2.05,3.96,6.01,-0.05,15.85,18.23,34.08,0.32,0,3,1,1.90E-08,4.37E-08,0.999999595,3.53E-07,1.40E-09,1
96,27,7.00E-07,5.68E-08,0.999997139,2.10E-06,2.06E-09,1.95,3.98,5.93,-0.08,14.09,19.42,33.51,-0.57,0,3,1,4.76E-07,3.86E-08,0.999998055,1.43E-06,1.40E-09,1
96,27,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,1.95,3.98,5.93,0,14.09,19.42,33.51,0,0,3,3,0,0,0,0,0,3
96,27,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,1.92,4.07,5.99,0.06,13.93,18.88,32.81,-0.7,0,3,3,0,0,0,0,0,3
96,27,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,2.04,4.16,6.2,0.21,13.86,18.47,32.33,-0.48,0,3,3,0,0,0,0,0,3
96,27,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,2.04,4.16,6.2,0,13.86,18.47,32.33,0,0,3,3,0,0,0,0,0,3
96,27,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,2.16,4.2,6.36,0.16,13.59,18.85,32.44,0.11,0,3,3,0,0,0,0,0,3
96,27,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,2.16,4.2,6.36,0,13.59,18.85,32.44,0,0,3,3,0,0,0,0,0,3
96,27,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,2.23,4.15,6.38,0.02,14.08,18.86,32.94,0.5,0,3,3,0,0,0,0,0,3
96,27,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,2.18,4.06,6.24,-0.14,15.4,19.01,34.41,1.47,0,3,3,0,0,0,0,0,3
96,27,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,2.18,4.06,6.24,0,15.4,19.01,34.41,0,0,3,3,0,0,0,0,0,3
96,27,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,2.13,4.08,6.21,-0.03,15.05,19.06,34.11,-0.3,0,3,3,0,0,0,0,0,3
96,27,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,2.13,4.08,6.21,0,15.05,19.06,34.11,0,0,3,3,0,0,0,0,0,3
96,27,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,2.08,4.08,6.16,-0.05,14.79,19.01,33.8,-0.31,0,3,3,0,0,0,0,0,3
96,27,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,2.03,4.1,6.13,-0.03,14.56,18.92,33.48,-0.32,0,3,3,0,0,0,0,0,3
96,27,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,2.03,4.1,6.13,0,14.56,18.92,33.48,0,0,3,3,0,0,0,0,0,3
96,27,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,1.99,4.06,6.05,-0.08,14.13,18.59,32.72,-0.76,0,2,3,0,0,0,0,0,3
96,27,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,1.99,4.06,6.05,0,14.13,18.59,32.72,0,0,2,3,0,0,0,0,0,3
96,27,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,1.94,4.13,6.07,0.02,13.72,18.57,32.29,-0.43,0,2,3,0,0,0,0,0,3
96,27,2.06E-09,2.06E-09,2.06E-09,2.06E-09,1,1.9,4.07,5.97,-0.1,13.35,18.19,31.54,-0.75,0,2,3,0,0,0,0,0,3
98,28,1,8.71E-11,6.58E-11,1.37E-12,2.06E-09,0,0.5,0.5,0,NA,NA,NA,0,0,0,0,1,5.92E-11,4.47E-11,9.32E-13,1.40E-09,0
98,28,1,4.68E-10,8.57E-11,9.27E-12,2.06E-09,0,0.8,0.8,0.3,589.49,582.41,1171.9,0,0,0,0,1,3.18E-10,5.83E-11,6.30E-12,1.40E-09,0
98,28,1,2.88E-10,8.81E-11,4.26E-12,2.06E-09,0,1.17,1.17,0.37,587.86,596,1183.86,11.96,0,0,0,1,1.96E-10,5.99E-11,2.90E-12,1.40E-09,0
98,28,1,4.34E-10,6.72E-10,3.70E-11,2.06E-09,0,1.91,1.91,0.74,617.12,606.97,1224.09,40.23,0,0,0,1,2.95E-10,4.57E-10,2.52E-11,1.40E-09,0
98,28,1,6.03E-10,1.95E-09,2.11E-10,2.06E-09,0,2.13,2.13,0.22,621.72,608.29,1230.01,5.92,0,0,0,1,4.10E-10,1.33E-09,1.43E-10,1.40E-09,0
98,28,1,1.83E-09,5.05E-10,1.10E-10,2.06E-09,0.18,2.49,2.67,0.54,622.34,610.53,1232.87,2.86,0,0,0,1,1.24E-09,3.43E-10,7.48E-11,1.40E-09,0
98,28,1,2.37E-09,1.66E-10,4.21E-11,2.06E-09,1.49,2.65,4.14,1.47,624.21,606.72,1230.93,-1.94,0,0,0,1,1.61E-09,1.13E-10,2.86E-11,1.40E-09,0
98,28,1,3.19E-09,1.39E-10,3.35E-11,2.06E-09,2.23,4.37,6.6,2.46,624.32,606.63,1230.95,0.02,0,0,0,1,2.17E-09,9.45E-11,2.28E-11,1.40E-09,0
98,28,1,3.91E-09,1.41E-10,3.34E-11,2.06E-09,2.06,4.73,6.79,0.19,624.28,606.56,1230.84,-0.11,0,0,0,1,2.66E-09,9.59E-11,2.27E-11,1.40E-09,0
98,28,1,3.57E-09,1.71E-10,2.98E-11,2.06E-09,2.13,4.38,6.51,-0.28,624.86,607.72,1232.58,1.74,0,0,0,1,2.43E-09,1.16E-10,2.03E-11,1.40E-09,0
98,28,1,2.49E-09,1.42E-10,2.63E-11,2.06E-09,2.78,4.63,7.41,0.9,623.26,603.78,1227.04,-5.54,0,0,0,1,1.69E-09,9.66E-11,1.79E-11,1.40E-09,0
98,28,1,5.82E-09,1.32E-10,4.60E-11,2.06E-09,3.31,4.46,7.77,0.36,623.05,601.72,1224.77,-2.27,0,0,0,1,3.96E-09,8.98E-11,3.13E-11,1.40E-09,0
98,28,1,2.60E-09,1.32E-10,3.08E-11,2.06E-09,3.61,5.32,8.93,1.16,623.39,600.41,1223.8,-0.97,0,0,0,1,1.77E-09,8.98E-11,2.09E-11,1.40E-09,0
98,28,1,3.12E-09,1.31E-10,2.95E-11,2.06E-09,3.39,5.17,8.56,-0.37,623.84,598.99,1222.83,-0.97,0,0,0,1,2.12E-09,8.91E-11,2.01E-11,1.40E-09,0
98,28,1,1.99E-09,1.55E-10,3.04E-11,2.06E-09,3.19,5.04,8.23,-0.33,624.01,597.18,1221.19,-1.64,0,0,0,1,1.35E-09,1.05E-10,2.07E-11,1.40E-09,0
98,28,1,4.38E-09,1.59E-10,6.00E-11,2.06E-09,3.01,4.92,7.93,-0.3,624.3,597.44,1221.74,0.55,0,0,0,1,2.98E-09,1.08E-10,4.08E-11,1.40E-09,0
98,28,1,1.81E-09,1.47E-10,2.47E-11,2.06E-09,2.85,4.87,7.72,-0.21,623.45,597.41,1220.86,-0.88,0,0,0,1,1.23E-09,1.00E-10,1.68E-11,1.40E-09,0
98,28,1,2.78E-09,1.44E-10,3.26E-11,2.06E-09,2.7,4.83,7.53,-0.19,623.08,595.84,1218.92,-1.94,0,0,0,1,1.89E-09,9.79E-11,2.22E-11,1.40E-09,0
98,28,1,5.50E-09,1.25E-10,5.09E-11,2.06E-09,2.45,4.85,7.3,-0.23,620.02,596.83,1216.85,-2.07,0,0,0,1,3.74E-09,8.50E-11,3.46E-11,1.40E-09,0
98,28,1,4.21E-08,5.23E-10,1.29E-09,2.06E-09,2.33,4.62,6.95,-0.35,618.1,595.89,1213.99,-2.86,0,0,0,1,2.86E-08,3.56E-10,8.77E-10,1.40E-09,0
98,28,1,1.07E-08,5.20E-09,2.42E-09,2.06E-09,2.13,4.34,6.47,-0.48,615.66,593.32,1208.98,-5.01,0,0,0,1,7.28E-09,3.54E-09,1.65E-09,1.40E-09,0
98,28,1,1.54E-09,1.73E-08,2.66E-09,2.06E-09,2.13,4.34,6.47,0,615.66,593.32,1208.98,0,0,0,0,1,1.05E-09,1.18E-08,1.81E-09,1.40E-09,0
98,28,1,9.09E-10,1.36E-08,9.45E-10,2.06E-09,1.96,4.23,6.19,-0.28,611.64,589.02,1200.66,-8.32,0,0,0,1,6.18E-10,9.25E-09,6.43E-10,1.40E-09,0
98,28,1,1.32E-09,2.35E-08,1.79E-09,2.06E-09,1.88,4.22,6.1,-0.09,608.89,583.85,1192.74,-7.92,0,0,0,1,8.98E-10,1.60E-08,1.22E-09,1.40E-09,0
98,28,1,7.11E-10,2.49E-08,4.91E-10,2.06E-09,1.74,4.13,5.87,-0.23,606.33,577.41,1183.74,-9,0,1,0,1,4.83E-10,1.69E-08,3.34E-10,1.40E-09,0
98,28,1,1.14E-09,3.74E-08,1.14E-09,2.06E-09,1.68,4.16,5.84,-0.03,604.8,580.04,1184.84,1.1,0,1,0,1,7.75E-10,2.54E-08,7.75E-10,1.40E-09,0
98,28,1,6.25E-10,1.56E-08,4.68E-10,2.06E-09,1.62,4.12,5.74,-0.1,602.4,578.75,1181.15,-3.69,0,1,0,1,4.25E-10,1.06E-08,3.18E-10,1.40E-09,0
98,28,1,4.72E-10,3.80E-09,3.51E-10,2.06E-09,1.56,4.01,5.57,-0.17,601.84,580.51,1182.35,1.2,0,1,0,1,3.21E-10,2.58E-09,2.39E-10,1.40E-09,0
98,28,1,7.94E-10,3.82E-10,3.74E-11,2.06E-09,1.46,3.88,5.34,-0.23,604.44,586.75,1191.19,8.84,0,1,0,1,5.40E-10,2.60E-10,2.54E-11,1.40E-09,0
98,28,1,1.39E-09,3.69E-10,4.36E-11,2.06E-09,1.46,3.88,5.34,0,604.44,586.75,1191.19,0,0,1,0,1,9.45E-10,2.51E-10,2.96E-11,1.40E-09,0
98,28,1,7.17E-10,3.05E-09,3.07E-10,2.06E-09,1.41,3.78,5.19,-0.15,602.05,590.33,1192.38,1.19,0,1,0,1,4.88E-10,2.07E-09,2.09E-10,1.40E-09,0
98,28,1,1.27E-09,2.26E-08,1.77E-09,2.06E-09,1.33,3.74,5.07,-0.12,597.9,592.68,1190.58,-1.8,0,1,0,1,8.64E-10,1.54E-08,1.20E-09,1.40E-09,0
98,28,1,1.82E-09,4.42E-08,3.71E-09,2.06E-09,1.33,3.74,5.07,0,597.9,592.68,1190.58,0,0,1,0,1,1.24E-09,3.01E-08,2.52E-09,1.40E-09,0
98,28,1,6.90E-10,1.11E-08,8.47E-10,2.06E-09,1.29,3.71,5,-0.07,596.93,583.98,1180.91,-9.67,0,2,0,1,4.69E-10,7.55E-09,5.76E-10,1.40E-09,0
98,28,1,8.60E-10,2.95E-09,4.90E-10,2.06E-09,1.22,3.64,4.86,-0.14,600.9,585.39,1186.29,5.38,0,2,0,1,5.85E-10,2.01E-09,3.33E-10,1.40E-09,0
98,28,1,9.79E-10,4.57E-09,4.60E-10,2.06E-09,1.18,3.54,4.72,-0.14,598.37,584.27,1182.64,-3.65,0,2,0,1,6.66E-10,3.11E-09,3.13E-10,1.40E-09,0
98,28,1,1.00E-09,1.41E-08,1.03E-09,2.06E-09,1.15,3.44,4.59,-0.13,596.51,581.91,1178.42,-4.22,0,2,0,1,6.80E-10,9.59E-09,7.00E-10,1.40E-09,0
98,28,1,1.57E-09,2.59E-08,3.12E-09,2.06E-09,1.12,3.49,4.61,0.02,595.92,583.78,1179.7,1.28,0,2,0,1,1.07E-09,1.76E-08,2.12E-09,1.40E-09,0
98,28,1,2.26E-09,4.07E-08,5.08E-09,2.06E-09,1.09,3.45,4.54,-0.07,595.67,581.05,1176.72,-2.98,0,2,0,1,1.54E-09,2.77E-08,3.45E-09,1.40E-09,0
98,28,1,1.14E-09,2.12E-08,1.57E-09,2.06E-09,1.06,3.36,4.42,-0.12,599.07,582.65,1181.72,5,0,2,0,1,7.75E-10,1.44E-08,1.07E-09,1.40E-09,0
98,28,1,7.30E-10,4.04E-09,5.10E-10,2.06E-09,1.01,3.36,4.37,-0.05,599.25,583.19,1182.44,0.72,0,2,0,1,4.96E-10,2.75E-09,3.47E-10,1.40E-09,0
98,28,1,1.18E-09,8.19E-09,8.37E-10,2.06E-09,0.99,3.38,4.37,0,598.64,580.91,1179.55,-2.89,0,2,0,1,8.02E-10,5.57E-09,5.69E-10,1.40E-09,0
98,28,1,5.17E-10,7.66E-09,3.34E-10,2.06E-09,0.96,3.37,4.33,-0.04,601.77,582.4,1184.17,4.62,0,2,0,1,3.52E-10,5.21E-09,2.27E-10,1.40E-09,0
98,28,1,3.62E-10,1.24E-09,8.20E-11,2.06E-09,0.94,3.38,4.32,-0.01,605.8,586.09,1191.89,7.72,0,2,0,1,2.46E-10,8.43E-10,5.58E-11,1.40E-09,0
98,28,1,1.02E-09,5.63E-10,1.85E-11,2.06E-09,0.9,3.8,4.7,0.38,611.74,592.11,1203.85,11.96,0,2,0,1,6.94E-10,3.83E-10,1.26E-11,1.40E-09,0
98,28,1,1.31E-09,2.18E-09,8.50E-12,2.06E-09,1.03,3.83,4.86,0.16,616.96,596.97,1213.93,10.08,0,2,0,1,8.91E-10,1.48E-09,5.78E-12,1.40E-09,0
98,28,1,2.49E-10,3.87E-10,3.55E-12,2.06E-09,1.03,3.83,4.86,0,616.96,596.97,1213.93,0,0,2,0,1,1.69E-10,2.63E-10,2.41E-12,1.40E-09,0
98,28,1,3.85E-10,1.05E-10,4.98E-12,2.06E-09,1.34,3.79,5.13,0.27,520.37,549.07,1069.44,-144.49,0,2,1,1,2.62E-10,7.14E-11,3.39E-12,1.40E-09,0
98,28,0.999983549,1.62E-05,4.00E-09,2.21E-07,2.06E-09,1.4,4.1,5.5,0.37,533.36,537.14,1070.5,1.06,0,2,1,0.999988813,1.10E-05,2.72E-09,1.50E-07,1.40E-09,0
98,28,0.00212485,0.99745731,3.34E-07,0.00041748,2.06E-09,1.37,4.12,5.49,-0.01,374.61,407.29,781.9,-288.6,0,2,1,0.001444898,0.678270971,2.27E-07,0.000283886,0.320000001,1
98,28,0.000321943,0.999676571,1.68E-07,1.32E-06,2.06E-09,1.34,4.09,5.43,-0.06,544.62,547.09,1091.71,309.81,0,2,1,0.000218921,0.679780068,1.14E-07,8.98E-07,1.40E-09,1
98,28,0.000537098,0.999461583,2.84E-07,1.02E-06,2.06E-09,1.31,4.07,5.38,-0.05,294.34,431.11,725.45,-366.26,0,2,1,0.000365227,0.679633876,1.93E-07,6.94E-07,0.320000001,1
98,28,0.000510635,0.999466108,4.40E-07,2.29E-05,2.06E-09,1.28,4.07,5.35,-0.03,171.91,218.23,390.14,-335.31,0,2,1,0.000347232,0.679636953,2.99E-07,1.56E-05,0.320000001,1
98,28,0.000214415,0.999745791,5.27E-07,3.92E-05,2.06E-09,1.25,4.07,5.32,-0.03,394.87,415.27,810.14,420,0,2,1,0.000145802,0.679827138,3.58E-07,2.67E-05,1.40E-09,1
98,28,6.67E-05,0.999933009,1.38E-07,1.48E-07,2.06E-09,1.23,4.06,5.29,-0.03,597.7,595.39,1193.09,382.95,0,2,1,4.54E-05,0.679954446,9.38E-08,1.01E-07,1.40E-09,1
98,28,0.000162904,0.999834684,1.60E-07,2.21E-06,2.06E-09,1.2,4.06,5.26,-0.03,601.61,667.46,1269.07,75.98,0,2,1,0.000110775,0.679887585,1.09E-07,1.50E-06,1.40E-09,1
98,28,2.07E-05,0.999979139,1.71E-07,2.84E-08,2.06E-09,1.18,3.98,5.16,-0.1,373.7,575.01,948.71,-320.36,0,2,1,1.41E-05,0.679985815,1.16E-07,1.93E-08,0.320000001,1
98,28,0.002107718,0.727307842,0.257387638,0.013196765,2.06E-09,1.15,3.89,5.04,-0.12,508.74,657.95,1166.69,217.98,0,2,1,0.001433248,0.494569333,0.175023594,0.0089738,1.40E-09,1
98,28,7.79E-06,8.46E-06,0.999121247,0.000862574,2.06E-09,1.13,3.83,4.96,-0.08,655.41,729.13,1384.54,217.85,0,2,1,5.30E-06,5.75E-06,0.999402448,0.00058655,1.40E-09,1
98,28,1.17E-05,1.22E-07,0.999970437,1.77E-05,2.06E-09,1.11,3.82,4.93,-0.03,713.86,744.95,1458.81,74.27,0,2,1,7.96E-06,8.30E-08,0.999979897,1.20E-05,1.40E-09,1
98,28,1.55E-05,2.21E-07,0.999944928,3.93E-05,2.06E-09,1.09,3.84,4.93,0,771.59,772.77,1544.36,85.55,0,2,1,1.05E-05,1.50E-07,0.999962551,2.67E-05,1.40E-09,1
